state_code,State,District,City,Category,Sub-category,Micro-category,Product
21,Uttar Pradesh,Meerut,Meerut,Vegetables,Pods and Seeds,Peas,Green Peas
21,Uttar Pradesh,Lucknow,Lucknow,Fish,Freshwater,Perch,Pink Perch
21,Uttar Pradesh,Agra,Agra,Fish,Freshwater,Perch,Pink Perch
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Meat,Red Meat,Pork,Pork
21,Uttar Pradesh,Agra,Agra,Meat,Red Meat,Pork,Pork
21,Uttar Pradesh,Allahabad,Pragyaraj,Vegetables,Roots and Tubers,Potato,Kufri Sinduri Potato
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Vegetables,Roots and Tubers,Potato,Kufri Jawahar Potato
21,Uttar Pradesh,Agra,Agra,Vegetables,Roots and Tubers,Potato,Kufri Sinduri Potato
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Flowers,Pink flowers,Rhododendron,Rhododendron
21,Uttar Pradesh,Agra,Agra,Flowers,Purple flowers,Rhododendron,Rhododendron
21,Uttar Pradesh,Allahabad,Pragyaraj,Grocery,Household items,Rice,Basmati Rice
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Grocery,Household items,Rice,Basmati Rice
21,Uttar Pradesh,Bareilly,Bareilly,Grocery,Household items,Rice,Kasturi Rice
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Fish,Freshwater,Rohu,Rohu
21,Uttar Pradesh,Allahabad,Pragyaraj,Fish,Seawater,Salmon,Indian Salmon
21,Uttar Pradesh,Meerut,Meerut,Fish,Seawater,Salmon,Indian Salmon
21,Uttar Pradesh,Meerut,Meerut,Flowers,Yellow flowers,Sunflower,Sunflower
21,Uttar Pradesh,Allahabad,Pragyaraj,Grocery,Beverages,Tea,Tea
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Grocery,Beverages,Tea,Tea
21,Uttar Pradesh,Bareilly,Bareilly,Grocery,Beverages,Tea,Tea
21,Uttar Pradesh,Meerut,Meerut,Grocery,Beverages,Tea,Tea
21,Uttar Pradesh,Lucknow,Lucknow,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
21,Uttar Pradesh,Agra,Agra,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
21,Uttar Pradesh,Bareilly,Bareilly,Flowers,White flowers,Water Lily,White water Lily
21,Uttar Pradesh,Allahabad,Pragyaraj,Grocery,Household items,Wheat,Wheat
21,Uttar Pradesh,Lucknow,Lucknow,Grocery,Household items,Wheat,Wheat
21,Uttar Pradesh,Kanpur Nagar,Kanpur,Grocery,Household items,Wheat,Wheat
21,Uttar Pradesh,Agra,Agra,Grocery,Household items,Wheat,Wheat
21,Uttar Pradesh,Meerut,Meerut,Grocery,Household items,Wheat,Wheat
22,West Bengal,South Twenty Four Parganas,Durgapur,Fruits,All season,Banana,Cavendish Banana
22,West Bengal,Kolkata,Kolkata,Fruits,All season,Banana,Cavendish Banana
22,West Bengal,Jalpaiguri,Siliguri,Fruits,All season,Banana,Cheeni Champa Banana
22,West Bengal,South Twenty Four Parganas,Durgapur,Meat,Red Meat,Beef,Beef
22,West Bengal,Kolkata,Kolkata,Meat,Red Meat,Beef,Beef
22,West Bengal,Kolkata,Kolkata,Fruits,Seasonal,Berry,Strawberry
22,West Bengal,South Twenty Four Parganas,Durgapur,Bakery,Baked products,Bread,Bread
22,West Bengal,Darjeeling,Darjeeling,Bakery,Baked products,Bread,Bread
22,West Bengal,South Twenty Four Parganas,Durgapur,Vegetables,Fruit-vegetables,Brinjal,Swarna Shobha Brinjal
22,West Bengal,Jalpaiguri,Siliguri,Vegetables,Fruit-vegetables,Brinjal,Aruna Brinjal
22,West Bengal,Jalpaiguri,Siliguri,Bakery,Baked products,Brownie,Brownie
22,West Bengal,Darjeeling,Darjeeling,Meat,Red Meat,Buffalo,Buffalo
22,West Bengal,Darjeeling,Darjeeling,Dairy products,Milk products,Butter,Butter
22,West Bengal,Kolkata,Kolkata,Dairy products,Milk products,Butter,Butter
22,West Bengal,Darjeeling,Darjeeling,Bakery,Pastry products,Cakes,Cakes
22,West Bengal,Kolkata,Kolkata,Bakery,Pastry products,Cakes,Cakes
22,West Bengal,Darjeeling,Darjeeling,Fish,Freshwater,Catla,Catla
22,West Bengal,Kolkata,Kolkata,Fish,Freshwater,Catla,Catla
22,West Bengal,Kolkata,Kolkata,Dairy products,Milk products,Cheese,Cheese
22,West Bengal,South Twenty Four Parganas,Durgapur,Meat,White Meat,Chicken,Chicken
22,West Bengal,Paschim Medinipur,Kharagpur,Meat,White Meat,Chicken,Chicken
22,West Bengal,Kolkata,Kolkata,Meat,White Meat,Chicken,Chicken
22,West Bengal,Jalpaiguri,Siliguri,Meat,White Meat,Chicken,Chicken
22,West Bengal,South Twenty Four Parganas,Durgapur,Fish,Freshwater,Chital,Chital
22,West Bengal,Paschim Medinipur,Kharagpur,Fish,Freshwater,Chital,Chital
22,West Bengal,Jalpaiguri,Siliguri,Fish,Freshwater,Chital,Chital
22,West Bengal,Paschim Medinipur,Kharagpur,Grocery,Beverages,Coffee,Coffee
22,West Bengal,South Twenty Four Parganas,Durgapur,Bakery,Baked products,Cookies,Cookies
22,West Bengal,Paschim Medinipur,Kharagpur,Bakery,Baked products,Cookies,Cookies
22,West Bengal,Kolkata,Kolkata,Bakery,Baked products,Cookies,Cookies
22,West Bengal,South Twenty Four Parganas,Durgapur,Vegetables,Brassica,Cruciferous vegetables,Cauliflower
22,West Bengal,Paschim Medinipur,Kharagpur,Vegetables,Brassica,Cruciferous vegetables,Cabbage
22,West Bengal,Jalpaiguri,Siliguri,Vegetables,Brassica,Cruciferous vegetables,Cabbage
22,West Bengal,Darjeeling,Darjeeling,Vegetables,Melons and Squash,Cucumber,Chandrasankar Cucumber
22,West Bengal,Kolkata,Kolkata,Vegetables,Melons and Squash,Cucumber,Long Green Cucumber
22,West Bengal,Paschim Medinipur,Kharagpur,Bakery,Pastry products,Cup-cakes,Cup-cakes
22,West Bengal,Jalpaiguri,Siliguri,Bakery,Pastry products,Cup-cakes,Cup-cakes
22,West Bengal,South Twenty Four Parganas,Durgapur,Dairy products,Milk products,Curd,Dahi
22,West Bengal,South Twenty Four Parganas,Durgapur,Grocery,Household items,Dal,Masoor Dal
22,West Bengal,Darjeeling,Darjeeling,Grocery,Household items,Dal,Moong Dal
22,West Bengal,Paschim Medinipur,Kharagpur,Grocery,Household items,Dal,Arhar Dal
22,West Bengal,Jalpaiguri,Siliguri,Grocery,Household items,Dal,Masoor Dal
22,West Bengal,Paschim Medinipur,Kharagpur,Meat,White Meat,Duck,Duck
22,West Bengal,Darjeeling,Darjeeling,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
22,West Bengal,Darjeeling,Darjeeling,Dairy products,Milk products,Ghee,Pure Ghee
22,West Bengal,Paschim Medinipur,Kharagpur,Dairy products,Milk products,Ghee,Pure Ghee
22,West Bengal,Jalpaiguri,Siliguri,Dairy products,Milk products,Ghee,Pure Ghee
22,West Bengal,Paschim Medinipur,Kharagpur,Vegetables,Melons and Squash,Gourd,Bitter Gourd
22,West Bengal,Jalpaiguri,Siliguri,Vegetables,Melons and Squash,Gourd,Snake Gourd
22,West Bengal,Darjeeling,Darjeeling,Fruits,All season,Guava,Allahabad Safeda Guava
22,West Bengal,Jalpaiguri,Siliguri,Fruits,All season,Guava,Sardar Guava
22,West Bengal,South Twenty Four Parganas,Durgapur,Fish,Freshwater,Hilsa,Ilish
22,West Bengal,Paschim Medinipur,Kharagpur,Fish,Freshwater,Hilsa,Ilish
22,West Bengal,Paschim Medinipur,Kharagpur,Fish,Freshwater,Hilsa,Ilish
22,West Bengal,Jalpaiguri,Siliguri,Fish,Freshwater,Hilsa,Ilish
22,West Bengal,Paschim Medinipur,Kharagpur,Dairy products,Frozen desserts,Ice-cream,Ice-cream
22,West Bengal,Kolkata,Kolkata,Dairy products,Frozen desserts,Ice-cream,Ice-cream
22,West Bengal,South Twenty Four Parganas,Durgapur,Flowers,White flowers,Jasmine,Night-blooming Jasmine
22,West Bengal,Paschim Medinipur,Kharagpur,Flowers,White flowers,Jasmine,Night-blooming Jasmine
22,West Bengal,Jalpaiguri,Siliguri,Flowers,White flowers,Jasmine,Mogra
22,West Bengal,Jalpaiguri,Siliguri,Flowers,White flowers,Jasmine,Night-blooming Jasmine
22,West Bengal,Darjeeling,Darjeeling,Fruits,Tropical,Litchi,China Litchi
22,West Bengal,South Twenty Four Parganas,Durgapur,Fruits,Seasonal,Mango,Himsagar Mango
22,West Bengal,Paschim Medinipur,Kharagpur,Fruits,Seasonal,Mango,Kishan Bhog Mango
22,West Bengal,Kolkata,Kolkata,Fruits,Seasonal,Mango,Himsagar Mango
22,West Bengal,Jalpaiguri,Siliguri,Fruits,Seasonal,Mango,Alphonso Mango
22,West Bengal,Kolkata,Kolkata,Flowers,Yellow flowers,Marigold,African Marigold
22,West Bengal,South Twenty Four Parganas,Durgapur,Dairy products,Milk products,Milk,Liquid milk
22,West Bengal,Paschim Medinipur,Kharagpur,Dairy products,Milk products,Milk,Liquid milk
22,West Bengal,Jalpaiguri,Siliguri,Dairy products,Milk products,Milk,Liquid milk
22,West Bengal,South Twenty Four Parganas,Durgapur,Meat,Red Meat,Mutton,Mutton
22,West Bengal,Darjeeling,Darjeeling,Meat,Red Meat,Mutton,Mutton
22,West Bengal,Kolkata,Kolkata,Meat,Red Meat,Mutton,Mutton
22,West Bengal,Darjeeling,Darjeeling,Vegetables,Roots and Tubers,Onion,Pusa Red Onion
22,West Bengal,Darjeeling,Darjeeling,Fruits,Citrus Fruits,Orange,Darjeeling Orange
22,West Bengal,Paschim Medinipur,Kharagpur,Fruits,Citrus Fruits,Orange,Nagpur Orange
22,West Bengal,South Twenty Four Parganas,Durgapur,Dairy products,Milk products,Paneer,Paneer
22,West Bengal,Jalpaiguri,Siliguri,Dairy products,Milk products,Paneer,Paneer
22,West Bengal,Paschim Medinipur,Kharagpur,Fruits,Tropical,Papaya,Honeydew Papaya
22,West Bengal,Darjeeling,Darjeeling,Flowers,Purple flowers,Passion Flower,Krishnakamal
22,West Bengal,South Twenty Four Parganas,Durgapur,Fruits,Tropical,Pineapple,Giant Kew Pineapple
22,West Bengal,Kolkata,Kolkata,Fruits,Tropical,Pineapple,Queen Pineapple
22,West Bengal,South Twenty Four Parganas,Durgapur,Flowers,White flowers,Plumeria,Champa
22,West Bengal,Kolkata,Kolkata,Flowers,White flowers,Plumeria,Champa
22,West Bengal,South Twenty Four Parganas,Durgapur,Fish,Seawater,Pomfret,Pomfret
22,West Bengal,Darjeeling,Darjeeling,Meat,Red Meat,Pork,Pork
22,West Bengal,Paschim Medinipur,Kharagpur,Meat,Red Meat,Pork,Pork
22,West Bengal,Jalpaiguri,Siliguri,Meat,Red Meat,Pork,Pork
22,West Bengal,Jalpaiguri,Siliguri,Meat,Red Meat,Pork,Pork
22,West Bengal,Darjeeling,Darjeeling,Vegetables,Roots and Tubers,Potato,Kufri Jawahar Potato
22,West Bengal,Darjeeling,Darjeeling,Fish,Seawater,Prawns,Prawns
22,West Bengal,Paschim Medinipur,Kharagpur,Vegetables,Roots and Tubers,Radish,Rapid Red White Tipped Radish
22,West Bengal,Kolkata,Kolkata,Vegetables,Roots and Tubers,Radish,Scarlet Globe Radish
22,West Bengal,South Twenty Four Parganas,Durgapur,Grocery,Household items,Rice,Jasmine Rice
22,West Bengal,Darjeeling,Darjeeling,Grocery,Household items,Rice,Basmati Rice
22,West Bengal,Paschim Medinipur,Kharagpur,Grocery,Household items,Rice,Pusa Rice
22,West Bengal,Kolkata,Kolkata,Grocery,Household items,Rice,Jasmine Rice
22,West Bengal,Jalpaiguri,Siliguri,Grocery,Household items,Rice,Basmati Rice
22,West Bengal,Darjeeling,Darjeeling,Fish,Freshwater,Rohu,Rohu
22,West Bengal,Kolkata,Kolkata,Fish,Freshwater,Rohu,Rohu
22,West Bengal,Darjeeling,Darjeeling,Flowers,Red flowers,Rose,Red Rose
22,West Bengal,Paschim Medinipur,Kharagpur,Flowers,Yellow flowers,Sunflower,Sunflower
22,West Bengal,Darjeeling,Darjeeling,Grocery,Beverages,Tea,Tea
22,West Bengal,Kolkata,Kolkata,Grocery,Beverages,Tea,Tea
22,West Bengal,Jalpaiguri,Siliguri,Grocery,Beverages,Tea,Tea
22,West Bengal,Kolkata,Kolkata,Fish,Freshwater,Tilapia,Tilapia
22,West Bengal,Jalpaiguri,Siliguri,Fish,Freshwater,Tilapia,Tilapia
22,West Bengal,South Twenty Four Parganas,Durgapur,Vegetables,Fruit-vegetables,Tomato,Rosada Tomato
22,West Bengal,Kolkata,Kolkata,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
22,West Bengal,South Twenty Four Parganas,Durgapur,Grocery,Household items,Wheat,Wheat
22,West Bengal,Kolkata,Kolkata,Grocery,Household items,Wheat,Wheat
23,Jharkhand,Dhanbad,Dhanbad,Fruits,All season,Banana,Malbhog Banana
23,Jharkhand,Deoghar,Deoghar,Fruits,All season,Banana,Cheeni Champa Banana
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Vegetables,Pods and Seeds,Beans,French Beans
23,Jharkhand,Dhanbad,Dhanbad,Meat,Red Meat,Beef,Beef
23,Jharkhand,Deoghar,Deoghar,Meat,Red Meat,Beef,Beef
23,Jharkhand,Ranchi,Ranchi,Bakery,Baked products,Bread,Bread
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Bakery,Baked products,Bread,Bread
23,Jharkhand,Dhanbad,Dhanbad,Vegetables,Fruit-vegetables,Brinjal,Aruna Brinjal
23,Jharkhand,Bokaro,Bokaro Steel City,Vegetables,Fruit-vegetables,Brinjal,Pusa Anmol Brinjal
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Bakery,Baked products,Brownie,Brownie
23,Jharkhand,Dhanbad,Dhanbad,Meat,Red Meat,Buffalo,Buffalo
23,Jharkhand,Bokaro,Bokaro Steel City,Dairy products,Milk products,Butter,Butter
23,Jharkhand,Dhanbad,Dhanbad,Bakery,Pastry products,Cakes,Cakes
23,Jharkhand,Bokaro,Bokaro Steel City,Bakery,Pastry products,Cakes,Cakes
23,Jharkhand,Dhanbad,Dhanbad,Flowers,Pink flowers,Carnation,Carnation
23,Jharkhand,Bokaro,Bokaro Steel City,Flowers,Pink flowers,Carnation,Carnation
23,Jharkhand,Dhanbad,Dhanbad,Fish,Freshwater,Carp,Mrigal Carp
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fish,Freshwater,Carp,Silver Carp
23,Jharkhand,Deoghar,Deoghar,Fish,Freshwater,Carp,Mrigal Carp
23,Jharkhand,Dhanbad,Dhanbad,Fish,Seawater,Catfish,Catfish
23,Jharkhand,Ranchi,Ranchi,Fish,Freshwater,Catla,Catla
23,Jharkhand,Bokaro,Bokaro Steel City,Fish,Freshwater,Catla,Catla
23,Jharkhand,Ranchi,Ranchi,Dairy products,Milk products,Cheese,Cheese
23,Jharkhand,Ranchi,Ranchi,Meat,White Meat,Chicken,Chicken
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Meat,White Meat,Chicken,Chicken
23,Jharkhand,Bokaro,Bokaro Steel City,Meat,White Meat,Chicken,Chicken
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Grocery,Beverages,Coffee,Coffee
23,Jharkhand,Deoghar,Deoghar,Grocery,Beverages,Coffee,Coffee
23,Jharkhand,Ranchi,Ranchi,Bakery,Baked products,Cookies,Cookies
23,Jharkhand,Bokaro,Bokaro Steel City,Bakery,Baked products,Cookies,Cookies
23,Jharkhand,Deoghar,Deoghar,Bakery,Baked products,Cookies,Cookies
23,Jharkhand,Dhanbad,Dhanbad,Vegetables,Brassica,Cruciferous vegetables,Cauliflower
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Vegetables,Brassica,Cruciferous vegetables,Cabbage
23,Jharkhand,Bokaro,Bokaro Steel City,Vegetables,Brassica,Cruciferous vegetables,Cabbage
23,Jharkhand,Dhanbad,Dhanbad,Bakery,Pastry products,Cup-cakes,Cup-cakes
23,Jharkhand,Deoghar,Deoghar,Bakery,Pastry products,Cup-cakes,Cup-cakes
23,Jharkhand,Dhanbad,Dhanbad,Dairy products,Milk products,Curd,Dahi
23,Jharkhand,Ranchi,Ranchi,Grocery,Household items,Dal,Arhar Dal
23,Jharkhand,Dhanbad,Dhanbad,Grocery,Household items,Dal,Urad Dal
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Grocery,Household items,Dal,Chana Dal
23,Jharkhand,Dhanbad,Dhanbad,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
23,Jharkhand,Bokaro,Bokaro Steel City,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Dairy products,Milk products,Ghee,Pure Ghee
23,Jharkhand,Deoghar,Deoghar,Dairy products,Milk products,Ghee,Pure Ghee
23,Jharkhand,Ranchi,Ranchi,Fruits,All season,Guava,Allahabad Safeda Guava
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fruits,All season,Guava,Sardar Guava
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Dairy products,Frozen desserts,Ice-cream,Ice-cream
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fruits,Seasonal,Jackfruit,Honey Gold Jackfruit
23,Jharkhand,Deoghar,Deoghar,Fruits,Seasonal,Jackfruit,Lemon Gold Jackfruit
23,Jharkhand,Bokaro,Bokaro Steel City,Flowers,White flowers,Jasmine,Mogra
23,Jharkhand,Dhanbad,Dhanbad,Dairy products,Milk products,Lassi,Lassi
23,Jharkhand,Dhanbad,Dhanbad,Fruits,Citrus Fruits,Lemon,Kagzi Lemon
23,Jharkhand,Bokaro,Bokaro Steel City,Fruits,Citrus Fruits,Lemon,Italian Lemon
23,Jharkhand,Ranchi,Ranchi,Fruits,Tropical,Litchi,Bombaiya Litchi
23,Jharkhand,Bokaro,Bokaro Steel City,Fruits,Tropical,Litchi,Shahi Litchi
23,Jharkhand,Ranchi,Ranchi,Fruits,Seasonal,Mango,Himsagar Mango
23,Jharkhand,Bokaro,Bokaro Steel City,Fruits,Seasonal,Mango,Dashari Mango
23,Jharkhand,Deoghar,Deoghar,Fruits,Seasonal,Mango,Langra Mango
23,Jharkhand,Ranchi,Ranchi,Dairy products,Milk products,Milk,Liquid milk
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Dairy products,Milk products,Milk,Liquid milk
23,Jharkhand,Deoghar,Deoghar,Dairy products,Milk products,Milk,Liquid milk
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fish,Freshwater,Murrel,Snakehead Murrel
23,Jharkhand,Ranchi,Ranchi,Meat,Red Meat,Mutton,Mutton
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Meat,Red Meat,Mutton,Mutton
23,Jharkhand,Bokaro,Bokaro Steel City,Meat,Red Meat,Mutton,Mutton
23,Jharkhand,Deoghar,Deoghar,Meat,Red Meat,Mutton,Mutton
23,Jharkhand,Ranchi,Ranchi,Vegetables,Pods and Seeds,Okra,Lady finger
23,Jharkhand,Deoghar,Deoghar,Vegetables,Pods and Seeds,Okra,Lady finger
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Fruits,Citrus Fruits,Orange,Mandarin Orange
23,Jharkhand,Ranchi,Ranchi,Flowers,Orange flowers,Palash,Palash
23,Jharkhand,Deoghar,Deoghar,Flowers,Orange flowers,Palash,Palash
23,Jharkhand,Ranchi,Ranchi,Dairy products,Milk products,Paneer,Paneer
23,Jharkhand,Bokaro,Bokaro Steel City,Dairy products,Milk products,Paneer,Paneer
23,Jharkhand,Deoghar,Deoghar,Dairy products,Milk products,Paneer,Paneer
23,Jharkhand,Dhanbad,Dhanbad,Fruits,Tropical,Papaya,Honeydew Papaya
23,Jharkhand,Dhanbad,Dhanbad,Vegetables,Pods and Seeds,Peas,Green Peas
23,Jharkhand,Deoghar,Deoghar,Vegetables,Pods and Seeds,Peas,Green Peas
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Flowers,Orange flowers,Poppy,Poppy
23,Jharkhand,Ranchi,Ranchi,Vegetables,Roots and Tubers,Potato,Kufri Sinduri Potato
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Vegetables,Roots and Tubers,Potato,Kufri Sinduri Potato
23,Jharkhand,Deoghar,Deoghar,Vegetables,Roots and Tubers,Potato,Kufri Jyoti Potato
23,Jharkhand,Deoghar,Deoghar,Fish,Seawater,Prawns,Prawns
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Flowers,Pink flowers,Rhododendron,Buransh Rhododendron
23,Jharkhand,Ranchi,Ranchi,Grocery,Household items,Rice,Joha Rice
23,Jharkhand,Bokaro,Bokaro Steel City,Grocery,Household items,Rice,Basmati Rice
23,Jharkhand,Ranchi,Ranchi,Fish,Freshwater,Rohu,Rohu
23,Jharkhand,Bokaro,Bokaro Steel City,Fish,Freshwater,Rohu,Rohu
23,Jharkhand,Dhanbad,Dhanbad,Flowers,Red flowers,Rose,Red Rose
23,Jharkhand,Deoghar,Deoghar,Flowers,Red flowers,Rose,Red Rose
23,Jharkhand,Ranchi,Ranchi,Flowers,Yellow flowers,Sunflower,Sunflower
23,Jharkhand,Dhanbad,Dhanbad,Grocery,Beverages,Tea,Tea
23,Jharkhand,Bokaro,Bokaro Steel City,Grocery,Beverages,Tea,Tea
23,Jharkhand,Deoghar,Deoghar,Grocery,Beverages,Tea,Tea
23,Jharkhand,Ranchi,Ranchi,Vegetables,Fruit-vegetables,Tomato,Pusa Ruby Tomato
23,Jharkhand,Bokaro,Bokaro Steel City,Vegetables,Fruit-vegetables,Tomato,Rosada Tomato
23,Jharkhand,Ranchi,Ranchi,Grocery,Household items,Wheat,Wheat
23,Jharkhand,Dhanbad,Dhanbad,Grocery,Household items,Wheat,Wheat
23,Jharkhand,Purbi Singhbhum,Jamshedpur,Grocery,Household items,Wheat,Wheat
23,Jharkhand,Bokaro,Bokaro Steel City,Grocery,Household items,Wheat,Wheat
23,Jharkhand,Deoghar,Deoghar,Grocery,Household items,Wheat,Wheat
24,Orissa,Cuttack,Cuttack,Flowers,Orange flowers,Ashoka Flower,Ashoka Flower
24,Orissa,Bhadrak,Bhadrak,Flowers,Orange flowers,Ashoka Flower,Ashoka Flower
24,Orissa,Sambalpur,Bhubaneswar ,Flowers,Orange flowers,Ashoka Flower,Ashoka Flower
24,Orissa,Cuttack,Cuttack,Fruits,All season,Banana,Cheeni Champa Banana
24,Orissa,Sundargarh,Rourkela,Fruits,All season,Banana,Dakhina Sagar Banana
24,Orissa,Sambalpur,Bhubaneswar ,Fruits,All season,Banana,Dakhina Sagar Banana
24,Orissa,Cuttack,Cuttack,Bakery,Baked products,Bread,Bread
24,Orissa,Puri,Puri,Bakery,Baked products,Bread,Bread
24,Orissa,Cuttack,Cuttack,Vegetables,Fruit-vegetables,Brinjal,Aruna Brinjal
24,Orissa,Sundargarh,Rourkela,Vegetables,Fruit-vegetables,Brinjal,Pusa Purple Brinjal
24,Orissa,Puri,Puri,Vegetables,Fruit-vegetables,Brinjal,Aruna Brinjal
24,Orissa,Sambalpur,Bhubaneswar ,Vegetables,Fruit-vegetables,Brinjal,Pusa Purple Brinjal
24,Orissa,Puri,Puri,Bakery,Baked products,Brownie,Brownie
24,Orissa,Sambalpur,Bhubaneswar ,Bakery,Baked products,Brownie,Brownie
24,Orissa,Puri,Puri,Dairy products,Milk products,Butter,Butter
24,Orissa,Bhadrak,Bhadrak,Dairy products,Milk products,Butter,Butter
24,Orissa,Sundargarh,Rourkela,Bakery,Pastry products,Cakes,Cakes
24,Orissa,Sundargarh,Rourkela,Fish,Freshwater,Catla,Catla
24,Orissa,Bhadrak,Bhadrak,Dairy products,Milk products,Cheese,Cheese
24,Orissa,Sambalpur,Bhubaneswar ,Dairy products,Milk products,Cheese,Cheese
24,Orissa,Cuttack,Cuttack,Meat,White Meat,Chicken,Chicken
24,Orissa,Puri,Puri,Meat,White Meat,Chicken,Chicken
24,Orissa,Bhadrak,Bhadrak,Meat,White Meat,Chicken,Chicken
24,Orissa,Sambalpur,Bhubaneswar ,Meat,White Meat,Chicken,Chicken
24,Orissa,Sundargarh,Rourkela,Grocery,Beverages,Coffee,Coffee
24,Orissa,Bhadrak,Bhadrak,Grocery,Beverages,Coffee,Coffee
24,Orissa,Cuttack,Cuttack,Bakery,Baked products,Cookies,Cookies
24,Orissa,Bhadrak,Bhadrak,Bakery,Baked products,Cookies,Cookies
24,Orissa,Sambalpur,Bhubaneswar ,Bakery,Baked products,Cookies,Cookies
24,Orissa,Cuttack,Cuttack,Vegetables,Brassica,Cruciferous vegetables,Cabbage
24,Orissa,Puri,Puri,Vegetables,Brassica,Cruciferous vegetables,Cauliflower
24,Orissa,Bhadrak,Bhadrak,Vegetables,Brassica,Cruciferous vegetables,Cabbage
24,Orissa,Sundargarh,Rourkela,Bakery,Pastry products,Cup-cakes,Cup-cakes
24,Orissa,Bhadrak,Bhadrak,Bakery,Pastry products,Cup-cakes,Cup-cakes
24,Orissa,Sundargarh,Rourkela,Dairy products,Milk products,Curd,Dahi
24,Orissa,Cuttack,Cuttack,Grocery,Household items,Dal,Moong Dal
24,Orissa,Puri,Puri,Grocery,Household items,Dal,Masoor Dal
24,Orissa,Bhadrak,Bhadrak,Grocery,Household items,Dal,Urad Dal
24,Orissa,Sundargarh,Rourkela,Meat,White Meat,Duck,Duck
24,Orissa,Sambalpur,Bhubaneswar ,Meat,White Meat,Duck,Duck
24,Orissa,Puri,Puri,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
24,Orissa,Sambalpur,Bhubaneswar ,Dairy products,Frozen desserts,Frozen yoghurt,Yoghurt
24,Orissa,Cuttack,Cuttack,Dairy products,Milk products,Ghee,Pure Ghee
24,Orissa,Cuttack,Cuttack,Fish,Freshwater,Hilsa,Ilish
24,Orissa,Bhadrak,Bhadrak,Fish,Freshwater,Hilsa,Ilish
24,Orissa,Sundargarh,Rourkela,Dairy products,Frozen desserts,Ice-cream,Ice-cream
24,Orissa,Cuttack,Cuttack,Fruits,Seasonal,Jackfruit,Lemon Gold Jackfruit
24,Orissa,Bhadrak,Bhadrak,Fruits,Seasonal,Jackfruit,Black Gold Jackfruit
24,Orissa,Puri,Puri,Flowers,White flowers,Jasmine,Coral Jasmine
24,Orissa,Sundargarh,Rourkela,Dairy products,Milk products,Lassi,Lassi
24,Orissa,Sundargarh,Rourkela,Fruits,Tropical,Litchi,Bombaiya Litchi
24,Orissa,Bhadrak,Bhadrak,Fruits,Tropical,Litchi,China Litchi
24,Orissa,Cuttack,Cuttack,Fish,Freshwater,Mahseer,Mahanadi Mahseer
24,Orissa,Sambalpur,Bhubaneswar ,Fish,Freshwater,Mahseer,Mahanadi Mahseer
24,Orissa,Cuttack,Cuttack,Fruits,Seasonal,Mango,Amrapali Mango
24,Orissa,Puri,Puri,Fruits,Seasonal,Mango,Dashari Mango
24,Orissa,Bhadrak,Bhadrak,Fruits,Seasonal,Mango,Kesar Mango
24,Orissa,Sambalpur,Bhubaneswar ,Fruits,Seasonal,Mango,Amrapali Mango
24,Orissa,Cuttack,Cuttack,Dairy products,Milk products,Milk,Liquid milk
24,Orissa,Puri,Puri,Dairy products,Milk products,Milk,Liquid milk
24,Orissa,Sambalpur,Bhubaneswar ,Dairy products,Milk products,Milk,Liquid milk
